Ana I.,/user_details?userid=IZiPDfb90ckBvhmWuTpfnw,"Greenpoint, Brooklyn, NY",1/4/2023,5,No comment
Ilana A.,/user_details?userid=t8w-1W57XnU1XA4dFmtDiQ,"Los Angeles, CA",7/17/2022,5,No comment
Fareeza H.,/user_details?userid=1pvN-tYzwS-Z5CXkfF5TlQ,"Queens, Queens, NY",11/25/2022,5,"The food was incredible. Probably the best steak I've had in a while. The waitress who served us was really kind and the staff was very attentive to us during the entire meal - cleaning the table after every course, refilling out water and tea etc. I loved the vibe of the place as well. The music was very soothing and the place was dimly lit with candles. Overall, great to have a date night for special occasions."
Hannah C.,/user_details?userid=EWz4JXL4xY1vgl_3LEAnhg,"Perkasie, PA",7/5/2022,5,"Been coming here for a few months now and the crab cake is insanely amazing! The Wagyu steak is worth every penny and I get it on special occasions - Definitely a place you need to try. I also get a cucumber and avocado roll every time I come and even though it's not on the menu, they always come through! 10/10"
Hsin-Yi W.,/user_details?userid=M90aCs0T0ZkWnXSpJZHpbw,"New York, NY",3/26/2021,3,No comment
Bam M.,/user_details?userid=T9nf39fDxS1-ORDziTZZTA,"Richmond, VA",6/15/2022,5,No comment
Christina G.,/user_details?userid=r2mNNrfcq97V-qaK1taI1A,"Franklin Square, NY",12/18/2021,5,"This place is awesome! Started off with the shishito peppers and it was good. The filet mignon was out of this world! It was cooked to perfection and seasoned very nicely, I also liked that it comes with herb butter on top and some sides to dip. We also ordered the cheese fries and wow it's a large portion but so good! The fries are definitely good for sharing. I would definitely recommend to spot by for dinner and drinks!"
Bomi K.,/user_details?userid=b60waH0oeBCzoZhiVX195g,"Queens, NY",2/22/2021,5,No comment
FU F.,/user_details?userid=hK11x_4jVfRv9oib_82-_g,"Brooklyn, NY",11/2/2021,4,No comment
Debbie D.,/user_details?userid=hdLeUtwd5lw_psQhls1dgw,"New York, NY",5/28/2022,5,It's been a minute but we came in for a birthday. My favorite dish was the uni steak. We ordered 3 orders more after the first. It was that good.
Alice B.,/user_details?userid=EvZKKXLeqZDT2I8hZJ_zAA,"New York, NY",4/16/2022,5,"We got the porterhouse for two, large baked onion and broccoli and it was all delicious! The streak had a perfect crust and the meat just melted in your mouth. There was an issue with the pilot light so our order took longer than expected. Without us saying anything they paid for one round of drinks for the inconvenience. The vibe was relaxed and warm--classy casual. I would absolutely go back!"
Tanya B.,/user_details?userid=qZPKB3JKyUTgIWRYNIFMlQ,"Long Island, NY",11/27/2022,5,"This place did not disappoint.  For drinks, I had the salt + charcoal margarita and their take on a mojito.  While both were great, I preferred the margarita.  For appetizers, I had the best salmon roll, I've ever had! The steak tartare was interesting as it was mixed with a sweet sauce.  Then I had the porterhouse and cheese fries.  Needless to say, I was stuffed at the end of dinner but was extremely satisfied with everything. Oh yeah, and the service was great."
Christy Y.,/user_details?userid=O0WcQfj_R5GLGTIyKSpfWg,"Brooklyn, NY",1/2/2021,4,No comment
Nicole N.,/user_details?userid=vWFpre4ValHRQqgZb8MkIg,"Queens, NY",8/27/2021,4,"Beautifully presented dishes and great service staff. Our table had a server and assistant server. The host showed us to our table which was ready on time. We had a birthday cake and it was stored nicely until the end of our meal. The best dishes were the cheese fries, porter house with lobster, and crab cake. Note that Salt and Charcoal is an upscale Japanese steakhouse. There was wasabi in many of the dishes and I do not like wasabi. If you do, you will enjoy their dishes with wasabi sauces. The wagyu was not great, unfortunately too dry, and I thought as a Japanese steakhouse and for $225 it would be perfected."
Allyson B.,/user_details?userid=rFMnMwBL33_IrHAlbfGxZA,"Queens, NY",3/21/2021,5,No comment
Brandon B.,/user_details?userid=Wwwb3E1EGxYO0mxfdUfNhQ,"New York, NY",2/4/2023,5,The oysters and lamb were excellent.  Also really great filet mignon. Highly recommended.
Julie C.,/user_details?userid=62rwEPgpRo4YMPGHG9cbmw,"New York, NY",5/4/2022,5,Awesome spot for aged steak! It was cooked perfectly everytime I get it and I've been there a lot. Do yourself a favor and get the edamame and the porterhouse (mid rare) and skip the grilled vegetables/broccoli and baked onion (unless you enjoy mushy vegetables then don't let me stop you)
Kenya W.,/user_details?userid=02O0A1tmn3W7nrHbMP_HGw,"Brooklyn, NY",1/25/2021,5,No comment
Samantha W.,/user_details?userid=iR_Ndioz2bL-PVB8BQd5uw,"New York, NY",11/24/2020,5,No comment
Dain S.,/user_details?userid=Uvp4qyAtRVxMJqHz8k4JYA,"New York, NY",3/20/2021,4,No comment
Anisha P.,/user_details?userid=v22-qMuOfVTgwPMIm4-yLQ,"Manhattan, New York, NY",4/18/2021,5,No comment
Tanya G.,/user_details?userid=Ax9ZGg-b3M7pH6vdTzoDOw,"Brooklyn, NY",11/14/2022,5,That wagyu steak was absolutely amazing!!! The seasonal veggies really complimented them.
Vincent X.,/user_details?userid=VRqTU9W2kSV1KREAc0oprg,"Hacienda Heights, CA",5/21/2022,1,No comment
Demora F.,/user_details?userid=TNFzMk37tQibXYNRzCcGNQ,"Brooklyn, NY",4/13/2021,4,No comment
Aidan E.,/user_details?userid=MSl3MU0QGBrvrUJ-Dj6qzw,"Brooklyn, NY",9/17/2022,1,No comment
Justin W.,/user_details?userid=M903nlD6jrtH6IMlxjB_GQ,"Manhattan, NY",10/5/2020,5,No comment
Stephanie T.,/user_details?userid=sV1wAPAhaQQpr_GXcNTFKw,"Town of Hempstead, Long Island, NY",8/1/2021,4,No comment
T. Bernie ..,/user_details?userid=5TdystRyuEFhkkMVsLFIXA,"Miami, FL",10/28/2020,5,No comment
Aimee H.,/user_details?userid=oYmgCJ9ZwUHphVZvz6SrhQ,"Queens, Queens, NY",4/20/2022,3,"Nice to try something new, environment is good. But service is okay, the steak took too long and there was a gap of 40 minutes between when we finished the appetizers and when the steak got to our table."
Jess J.,/user_details?userid=UayBy94rd4HWiXwyRo3R7w,"Brooklyn, NY",10/27/2020,4,No comment
Jenelle F.,/user_details?userid=AgLYGP8ewoz_ddN4UaEI9w,"Brooklyn, NY",1/16/2023,5,The food and service was absolutely amazing. I will definitely be returning to this venue.
Tian Q.,/user_details?userid=rg1dTQOrAHobszD0wJEJrg,"Manhattan, NY",9/5/2020,5,No comment
Mark C.,/user_details?userid=ZSn4vPwfO6AILlbLvOzEDw,"Kenmore, WA",4/17/2022,5,No comment
Daisy F.,/user_details?userid=ToT_0wMSyDWaV3x4Ifhn_w,"Manhattan, New York, NY",1/12/2023,5,"incredible food, service, and experience. Would definitely go back again to try other dishes :)"
Simon R.,/user_details?userid=dj4uG48b4eLyv3MesOIq2Q,"Sunnyside, NY",9/1/2022,5,"Besides the steak (please have it rare or medium-rare), the cheese fries and the matcha cake are always A+++"
Daniel N.,/user_details?userid=UUmrHyVPSlSgaUdLq_gPkw,"Brooklyn, NY",6/25/2021,5,No comment
Ilana Z.,/user_details?userid=IrZ37G3pEnPtH5wAk3DKdQ,"New York, NY",7/26/2020,4,No comment
Mark P.,/user_details?userid=DkstsJAEFj7hqNaoNssyVg,"East Flatbush, Brooklyn, NY",9/21/2022,5,Best steak I've had in a long time. Great menu great food good drinks & excellent service. I was able to make a same day reservation and accommodate my my family for a birthday celebration.
John C.,/user_details?userid=1f_T-SAT8iF0t6SmnMm02Q,"Brooklyn, NY",7/3/2022,5,"Excellent food & service--looking forward to returning.  Had an excellent ribeye, fried oysters, and salads."
M B.,/user_details?userid=u_JjWeIrFLFsfOLYJVZ2HQ,"New York, NY",12/23/2022,5,"Interesting cocktails, delicious food, interesting fusion of styles, cozy atmosphere. Nice spot for a date, atmosphere may not be ideal for large groups. Wait staff was attentive and explained the dishes while serving them."
Tenzing S.,/user_details?userid=ubeEhSL-CbDj_gcALVHV4g,"Woodside, Queens, NY",8/3/2022,5,Food never disappoints. The porterhouse and the uni filet are 2 of my favorites and go to dishes every time I come here!
Jason H.,/user_details?userid=8KXICNTN6a_tWV8JmA0GdQ,"Brooklyn, NY",12/7/2022,5,The spot is banging. Porterhouse was fire. Wagyu rolls were good too. Everything was cooked to perfection. Highly recommend
Deirdre L.,/user_details?userid=DPfnVtkPdnhPCAAuIEh3qQ,"Brooklyn, NY",7/2/2021,5,Went here on a Monday night & it was great. Very attentive staff & delicious food! Highly recommend making a reservation!
A A.,/user_details?userid=DZWcj2TkUpsaosWJNy6SUA,"Napa, CA",1/20/2022,3,No comment
Kevin H.,/user_details?userid=FxnNni19b_rOgkiX0HtFCw,"Akron, OH",9/3/2022,1,No comment
Jer H.,/user_details?userid=kadtPxrv4ZuRbYeApDiYxA,"Manhattan, NY",7/5/2022,5,Excellent is only a word. Spectacular food and service. Get there if you can. It's worth the visit.
Jessica W.,/user_details?userid=jSUAbVGhJ1F9dqndYO2HxQ,"Long Island City, Queens, NY",10/18/2021,5,"love all the menu options they have here, and service and drinks are all very delicious. wagyu prices are very fair for the quality and they're prepared deliciously. I've been twice and tried almost everything. My favorite item is the filet mignon and the wagyu steak with their fries. I also enjoyed their crab cake. However, be prepared to wait a long time for the mains/steaks to come out. Probably took about 30 min each time for the mains to come out."
Monique S.,/user_details?userid=HgGlsArF8P1naGFTs4SpKg,"Bronx, NY",8/21/2020,5,No comment
Gabriela R.,/user_details?userid=VbqJ8nAs1r1qSduOm9xtEA,"Manhattan, NY",7/17/2022,5,So good! Romantic downstairs area. Knowledgeable waiters. Wonderful area to hang out before or after.
Eunice K.,/user_details?userid=TMF7wjuhXGCxIR-mzI0pkg,"Capitol Hill, Washington, DC",8/11/2022,5,The food was amazing!!! Also a very nice and intimate setting. I had the tuna tartare and lamb chops both tasted amazing
Olivia T.,/user_details?userid=ea1LQH-Ukb3nqW65quhBWA,"CA, CA",6/18/2022,4,"Definitely, a treat yourself place because of the price. Total I think was $130 (excluding tip) for tuna tartare, NY steak, miso soup, and veggies. Giving it 1 star less because the steak took 1 hour and 45 mins to arrive at the table. I understand staffing shortages but to keep it brief - I had a pretty rough flight coming to the city and I took a nap at the table and my steak still didn't arrive lol."
Philipp R.,/user_details?userid=CrqVz2RdYPz1uo-vR9ONAg,"Leipzig, Germany",7/24/2022,5,No comment
Thad C.,/user_details?userid=KE4n5tWWSRk8j3k9OEjqTg,"Anaheim, CA",12/14/2021,5,Their dry aged 30 Day Jyukusei New York Strip Steak was absolutely phenomenal. Didn't need the sauces it came with but was good with them too. Cannot rate this high enough. Great date spot.
Lily Y.,/user_details?userid=dYcEV6KC8wlMc-yLt2hkYw,"New York, NY",2/14/2021,5,No comment
Simon L.,/user_details?userid=uMxqR5HMUJbNCUvEYK80rg,"Flushing, NY",10/20/2021,2,No comment
Corinna W.,/user_details?userid=_DTH_j6k6iv1QM5H1Cv7Ew,"Queens, NY",12/21/2019,5,No comment
Madeline S.,/user_details?userid=dygrQbcM81A1giRrrH0lTg,"Manhattan, NY",10/6/2021,3,"The seaweed salad stole the show ! Crab cake was good. Personally recommend using all three components on the dish together to get the unique flavor it offers. That would be the micro sprout salad, crab cake, and wasabi sauce all in one bite. The fish was good. It comes with herb butter, ponzu sauce, and we were served an orange slice to compliment the dish...Japanese style, I guess."
Natalie C.,/user_details?userid=bxaOJMxhi1_IExFPPLolDA,"New York, NY",12/7/2019,5,No comment
david l.,/user_details?userid=74eE-jgCGO24YKIci38UcQ,"Brooklyn, NY",3/27/2021,4,Overall a great meal and great service. Steaks are dry aged in house. They are busrting with flavor and super tender. Things I think they can improve on is seasoning. Everything was just slightly under seasoned from the steak to the herb butter. The roasted potatoes was topped with a bit to much herb butter. The Waygu Tartare lacked any flavor. I've never had Japanese Waygu but I understand it to not have a intense beef flavor however the tartare was bland. The perfectly aged steaks made up for the slight misses
Blossom C.,/user_details?userid=PLE8EVCDJD-99Hx6W576sw,"Brooklyn, NY",3/6/2021,4,"Came here on a Saturday night and sat outdoors. Very cozy and warm despite the chill outside and there was an option to turn on the heater we had next to us but we didn't need it. We started off with three appetizers, the wagyu uni, shishito peppers and the crab cake. Out of all three, we loved the crab cake the most! Would definitely order that again. We had the 30 day Porterhouse for two and it was cooked just right, Medium Rare. The herb butter it came with was delicious as well as the side sauces."
G P.,/user_details?userid=GQTHPF9ZalxjhNOfl8pxMw,"Brooklyn, Brooklyn, NY",5/28/2022,4,"Cool place with tasty food. The wait staff was really nice. The food menu is small, so if you're looking for many options do not come here. The porterhouse steak for two was delicious. The cheese fries are good. The baked potato was a little messy, but the flavor was nice. I believe they used a wasabi butter on it. I think the drinks were sake based because they weren't strong at all. The miso sauce for the crunch oyster was also very tasty."
R. C.,/user_details?userid=t5zh3_BsaurmZK754T8p3g,"Boston, MA",4/18/2022,4,"Excellent service, wonderful food and great ambiance. Definitely one of Brooklyn's most unique and creative spots. Will definitely return."
Kath K.,/user_details?userid=Ohf19PdXppuYEXr5eXVlGg,"Brooklyn, Brooklyn, NY",2/14/2022,1,No comment
T T.,/user_details?userid=fRXVnYMaLpNy4EWDZGwEvg,"Brooklyn, NY",9/30/2021,5,One of my favorite spot! The vibe is so relaxing and chill. The staff there are Amazing and very friendly. They even came to us and offer free dessert because our fries came little late. I was very surprised how generous and sweet they are! I definitely recommend their ny steak crunchy oyster cheese fries and also uni waygu beef was all very delicious. I also really move that wasabi creamy sauce! It is definitely a place to try and come back again!
Norhan A.,/user_details?userid=Nj8WZUtcdud3BxRH9g4_rg,"Queens, Queens, NY",10/4/2021,5,Came here for my anniversary and the food was so delicious... here's what we got! The crab cake paired well with sauce and I wasn't able to take photos of the other items we ordered but we also ordered wagyu then for desert we ordered a splendid matcha lava cake.
Sanchi O.,/user_details?userid=W0OIs7srk6adsk3P3bKdwg,"Manhattan, New York, NY",5/21/2022,4,Overall would say a bit pricey for what they serve! Didn't try the steak so can't say anything about that since it is a steakhouse. Service was really good and the atmosphere is great.
Belinda V.,/user_details?userid=_q_0Qk5gy3OAKU95tlN7tg,"Los Angeles, CA",12/2/2020,4,No comment
Masha Y.,/user_details?userid=0qfW6gAzo2vGgkzER8ss4A,"NJ, NJ",11/10/2022,1,"Terrible service manger came and yelled at us, because even didn't tip enough even though the service was terrible. Never going here again. Rude management plus they charged me twice on my card."
Ken H.,/user_details?userid=haWoH28n1bcoar61xzfKqg,"Coral Gables, FL",9/8/2021,5,"100% recommended. The steak is simply seasoned with salt and pepper and it's just simply delicious. Or maybe just salt only. Cocktails are also amazing. 10/10 on the indoor dining atmosphere. Big shoutout to the cook who cooked my uni fillet mignon, had a party going on in my mouth."
Ivana B.,/user_details?userid=_RiavOkH9i4VX76ecuN5yg,"Brooklyn, NY",6/10/2022,1,Food  was good but I'll never come again ....we ordered 2 sushi rolls the $250 wagu and a onion shitio peppers and found out at the end the octopus wasn't avilable .... Food wasn't the problem the problem was it took 2.5 hours ...... we basically waited 1 hour for each sushi roll to come out ..... worst place to go for a date night esp if your hungry spend your money somewhere else
James I.,/user_details?userid=cD_paPVO35FdicL8BG1syQ,"Midtown West, Manhattan, NY",5/15/2022,5,"Great date spot! Loved the ambience, the food was amazing, and the service was good. It was obvious that our server was new but was adorable and attentive. It's pricy but honestly worth it. The filet mignon melts in your mouth and the sushi was really good."
D C.,/user_details?userid=EfeNSOGz3djmdMnbRqD1FQ,"New York, NY",5/31/2022,1,No comment
Vanessa W.,/user_details?userid=a6GEhVJLqK6sxp3HPwqAeQ,"New York, NY",12/6/2019,5,No comment
Addi W.,/user_details?userid=38qr3YY0DwX5MTWqrBAk5A,"Queens, NY",2/22/2020,5,No comment
Olivia S.,/user_details?userid=TV0V5o9M9iVZihUAzm0PIw,"New York, NY",8/18/2019,5,No comment
Wayne B.,/user_details?userid=acKodIRkDnuMa4H1Ri-MLg,"Brooklyn, NY",2/12/2022,2,"The food qualitatively speaking was so so. The porterhouse for 2 was fatty and not the choicest cut. The salad wedge was tasty. The salmon sushi roll did not taste to be the freshest.  The green tea matcha cake with vanilla ice cream was the best of everything served along with the green tea. Only 3 desserts listed on menu. The matcha became a bit cloying by the third bite though. Hip Williamsburg vibe. No one over 40 here. All getting a jump start to clogged arteries. Service was attentive but nothing  special.  Nice big square ice cube in my Manhattan cocktail,  which helped my drink taste good. All this mediocrity doesn't come cheap.  About $300 for everything."
Yunique C.,/user_details?userid=RgWJJ0oUdszw2qjkTud07Q,"Flushing, Queens, NY",9/5/2021,4,"First of all, this restaurant definitely not $$, they should correct it to $$$ restaurant. Appetizers was pretty good. Just the porter house size is smaller than what we expect. One side is sirloin, the other side is filet mignon, it was pretty disappointed that the sirloin side have 1/3 of tendon. Other than that.. the flavor was good tho."
Gus L.,/user_details?userid=AjbkOG2ssIwvKW-YUAcuyw,"Queens, Queens, NY",10/20/2022,5,Amazing food and our waiter was great. Host not so great and felt like giving me a hard time about a reservation they cancelled! But other than that it was amazing and our waiter was extremely knowledgeable everything we were eating and drinking!
Coco C.,/user_details?userid=kDc58hi2rrDtUT4q9OaD0A,"Manhattan, New York, NY",7/23/2020,5,No comment
Lin C.,/user_details?userid=JnUObp6gj3HUvaI6ubTzWQ,"New York, NY",6/25/2021,5,"Over 2 years later, and Salt + Charcoal continues to impress! During my 5th time here for dinner, we ordered the usual porterhouse, side baked potatoes, side organic grilled veggies, two glasses of red wine, and the matcha cake and a Manhattan to end the delicious meal. The service is still great, quality of food is phenomenal, and we still think Salt + Charcoal is underrated. We love that it's low key, chill, and cozy - the atmosphere brings us back whether it's a hot summer day or a winter snowy evening. And the flavors... I mean, wasabi cream + yuzu on steak... heaven! Go here. You won't regret it! And you'll likely prefer it over Peter Luger and other famous NYC steakhouses."
Elsie W.,/user_details?userid=mDBAmEsyxuVTTT70dK-dqA,"Manhattan, NY",8/18/2019,5,No comment
Trevor E.,/user_details?userid=e5YvigtAgPKZBKyoEwJryw,"Brooklyn, Brooklyn, NY",10/13/2022,5,Great eats and ambiance. East enjoyed the both the filet mignon and lamb chops cooked to desired perfection
Mich L.,/user_details?userid=w2rQz5Di44V-XFR8PMM9VA,"Brooklyn, NY",2/21/2022,4,Uni and steak! Pricey but melts like butter. Recommend eating with more than one other person!
Alison W.,/user_details?userid=0dxS-cEfXg-TryGBh8xZsw,"Brooklyn, NY",12/20/2020,4,No comment
Maxim K.,/user_details?userid=othaLgF7hjLeoJojOfahNw,"FOREST HILLS, NY",9/16/2022,5,"Great cocktails , amazing food. I went there with a few friends , I was surprised they have a vine room in the basement. We had a few a5waguy appetizers , they were off the hook ."
Will N.,/user_details?userid=R_mYNk5WJEg8gLCA5YklaQ,"New York, NY",3/14/2022,5,"Go for the A5 Japanese wagyu - totally worth it. Also the oysters are great. The waiter told us the filet would be the best being from his hometown, and he wasn't wrong."
Emi B.,/user_details?userid=3lODYQrvcGriv5Fc2JdPOQ,"Manhattan, NY",8/8/2019,3,No comment
Faina G.,/user_details?userid=hWXufURqO0gTKGX8Q3oaxw,"Brooklyn, NY",9/19/2020,5,No comment
AL K.,/user_details?userid=ZiO2Wr41kZ4Vz64aheBFPQ,"Fairfax, VA",12/9/2019,4,No comment
Nicki S.,/user_details?userid=1XsufHYM5008lRmEVE3S-A,"West Babylon, NY",12/29/2021,2,"Food and sake were good, but extremely expensive for small portions. The uni piece was miniature. Also, one woman who worked there was very rude. My friend and I actually felt unwelcome. Everyone else there was fine though. I wouldn't go back unfortunately."
Kevin N.,/user_details?userid=LYrI5effd4RsJuhFXwoTVg,"Moraga, CA",12/29/2021,5,Amazing steak. Great vibe. Host was a bit frosty but I sat at the bar and felt right at home.
Zoë D.,/user_details?userid=_5qKALBQ2qtnWGCf8dVPUg,"Queens, NY",7/19/2021,4,"Great food, good drinks, mostly good service. The shrimp crunch sushi was very good! The cocktails were pretty good but not amazing. The outdoor tables have a lot of ants but I suppose that's not their fault, and indoor tables were very hot and stuffy."
Chris R.,/user_details?userid=sIrhb5aUV5_ntS6IJG6nBQ,"Queens, Queens, NY",8/31/2022,4,"A little bit loud and may be better for groups than for a 1 on 1 situation. I don't like sushi, but I shared a sushi order and thought it was pretty good. Prices were mostly reasonable and what I would expect for a steakhouse. Will probably pick up the cheese fries again to go."
John T.,/user_details?userid=0auqluusTrYQ0mEVUWbFvQ,"Queens, NY",5/14/2019,4,No comment
Qianyi Cathy H.,/user_details?userid=ovkHbvpszDYz9Igw30rNyg,"Urbana, IL",11/20/2021,1,"We went to the place with a dinner time reservation, had appetizer in about half an hour, and waited for almost three hours for the entrée that NEVER came out.  So we walked out of the place cold and starving.  The staff members kept telling us the food is about to come for two hours, and we finally got to know that the grill was shut off.  I understand this could happen, however, the staff should have told us earlier, instead of keeping the expectation there.  We wasted few hours and left the place so late at night that other restaurants nearby are all closed.  We saw other posts about the long wait issue and the restaurant should really address that.  Price is also way more expensive than two $ signs."
Jeffrey J.,/user_details?userid=CLqJqgOKtxlw7apxOxB1hw,"Brooklyn, NY",2/22/2022,5,Wow!? The flavors deliver. I'm pleasantly pleased with the Japanese flair. The sushi options and the beef cuts deliver. This imconcept is done very well.
Jackie M.,/user_details?userid=GSpVa6eQVeX-DxG7knlVoQ,"Brooklyn, NY",9/23/2021,5,"So good. Porterhouse cooked medium was just the way we like it. Cheese fries were INSANE but very good. Just would suggests ordering them if party is larger than two as we had a hard times digging through them. And the baked potato I HIGHLY recommend. Service was the best part, however."
Claude W.,/user_details?userid=5JdTGho5Ppsgyx7UgJCh5A,"SPRINGFIELD GARDENS, NY",4/30/2019,5,No comment
Shirley C.,/user_details?userid=Pt0uYRmKwTEFnO9o-MwnuA,"Middle Village, Queens, NY",8/3/2021,4,"Ioved this place! The steak and uni was my favorite. All the apps was good. definitely coming back. After eating all that meat, my sister and I still craved it the next day."
Erin Alexis B.,/user_details?userid=dFXCLWpY3cd4JH5bPzXvEg,"Flushing, NY",11/28/2020,5,No comment
Ken K.,/user_details?userid=pg4FWoL3n6nEs61v7c7BXw,"New York, NY",10/11/2020,3,While the food here was delicious it was completely overshadowed by the face that the total meal experience took 2 and a half hours. When you eat at a more expensive place like this you expect service and the experience to be good.  From the time we got our appetizers to the time we got our dinner it was well over an hour. The funny part was our steaks were warm but the duck and lamb chops were ice cold. I would have loved this place if I didn't end up eating so late and was so frustrated by deals with really no legitimate reason. Not sure if I will ever be back because of it.
Malik D.,/user_details?userid=w4w932mjBx-aq3bpMHjxLA,"Massapequa, NY",8/11/2022,2,"Literally just salt and charcoal. Food was extremely bland and flavorless. I was referee by a coworker and went lay minute. Turned out to be a huge disappointment. Service was great. I could have did without having to keep swatting away the drain flies. Lobster had zero seasoning, I didn't even taste butter. Even Waygu was disappointing which I never thought possible. The staff was great but for me it was a big waste."
Dilara M.,/user_details?userid=MuhH6tUX2duBwdhdHBP8_g,"New York, NY",9/20/2020,1,No comment
Gloria K.,/user_details?userid=4YemMsrI26nkSCrbvxNagw,"Whitestone, Queens, NY",5/14/2019,4,No comment
Igor K.,/user_details?userid=gCG_cHSeI9yYdiFLanzetA,"Brooklyn, NY",5/8/2021,1,No comment
Toya E.,/user_details?userid=O8vdyNx6qY-ssyht0MvxXg,"Queens, NY",7/15/2020,5,No comment
Nicole N.,/user_details?userid=dpv3yJpVX7YfMBangLUWyg,"Brooklyn, NY",9/21/2020,4,They had a tremendous amount of outdoor dining space! I honestly think the space outside is more spacious then the inside space! The waiters were very polite and helpful. They definitely were trying to sell us on drinks as much as possible. We chose to sit next to the curb - but many of the seats were very distanced which was very nice. They had a good blend of american food like steaks and duck and a good amount of sushi and sashimi. I got the sashimi and my friend got the duck. Both were equally delicious. I saw that the sushi that other tables got were HUGE. The japanese food comes with freshly grated wasabi and they had very nice complimentary mixes of sauces.
Spencer W.,/user_details?userid=3oXRUNPcoxUfnyDyk2URfw,"Jamaica, NY",2/15/2022,2,No comment
Brian L.,/user_details?userid=YqZniLami3yOXF3CSVxaFQ,"Queens, NY",5/19/2019,4,No comment
Shirrell H.,/user_details?userid=OB2n_qQhWIdYzGhcAE6ttg,"Brooklyn, NY",2/17/2019,4,No comment
Chris T.,/user_details?userid=hXsW_4oMu8wMJxYiRkOd-Q,"New York, NY",4/30/2021,5,No comment
Max C.,/user_details?userid=MugRgfwPVoE1L0QNfrhVcw,"Bensonhurst, Brooklyn, NY",5/18/2021,2,It was full of disappoint! The service was horrible and slow at the restaurant. We order the uni filet mignon and it  came out out Medium well when we order medium rare.. I spoke to the server and they didn't do anything about it.. I never been to a restaurant that ever did that to me before. I would not come back here
David U.,/user_details?userid=5zv-LVa-jtnT5txYr2ohpg,"Pocono Summit, PA",1/3/2022,5,By far one of the best meals I have had in a very long time! I shared with a friend and we split the Salmon and the 8oz filet wowowowowow!!! The all day baked onion amazing! Tuna tartare RIDICULOUS! It's not cheap but totally worth it
Anon V.,/user_details?userid=L23FUn1AZ6jAR5ACRSXD4A,"Astoria, NY",11/15/2021,2,No comment
Myreon H.,/user_details?userid=pUlmT8Vkodn_lTaz14x8Vg,"Snellville, GA",8/30/2020,5,"I came here on a date, and hands down, we agreed that this is one of the best restaurants we went during our ""first date week."" The drinks were  worth the price because of the presentation alone, but they're also well made. The presentation for the food displayed that the chef truly know what it meant to eat with your eyes first. Everything from the cheese fries and broccoli to the expensive (but worth every dollar) steak made our mouths water. We will be coming back and will be bringing friends and family to have the same great dining experience that we had."
Jonathan C.,/user_details?userid=RYVmdVIZ95mOinIXrfaJyA,"New York, NY",2/15/2019,4,No comment
Savvy K.,/user_details?userid=080Qf1XW4YNTfCZCeW3kWg,"La Jolla, CA",9/2/2021,5,"This place has been on my list of spots to try for quite a while now. I love and appreciate a good Japanese steakhouse and sushi! My friend and I shared the New York strip steak and it was cooked to perfection (medium rare). My friend has celiac (gluten-free) and they were extremely accommodating with this in putting all the sauces on the side, omitting the tempura flakes on our sushi roll (albacore roll-- not pictured because it was so good we ate it too fast to take one) and even had gluten free soy sauce for her. The wagyu, uni roll was amazing as well. It was like a build your own hand roll and the flavors of the the two items together was just spectacular! Our server was phenomenal and we will definitely be returning! Thank you Salt + Charcoal!"
Vitaly L.,/user_details?userid=FUbp39KuqfBJvHJbvbw71w,"Brooklyn, NY",3/10/2020,5,No comment
Ward K.,/user_details?userid=ETt5294q4Xm1ZB8EX28Ejw,"Honolulu, HI",11/18/2018,5,No comment
Angela F.,/user_details?userid=9wZ6OLZdYnTuE2flvp_ZGg,"New York, NY",4/18/2021,5,"Delicious dinner. We had the seaweed salad, 30 days aged porterhouse and a half order of the cheese fries. The salad was refreshing with 4 types of seaweed. The steak was tender and loved it with the yuzu sauce. It comes with watercress with I loved! The cheese fries was seasoned perfectly and gave me just enough carbs."
Charlie K.,/user_details?userid=IOolXA_22efa3VJ15I6c1A,"Queens, NY",11/8/2021,2,It's alright I guess but for $400 meal much better options elsewhere that doesn't make you wait two hours for a rather simple porterhouse steak to come out. Perhaps they were understaffed but not even a word? Sushi is actually very good  for a steakhouse but also took an hour half to come out. Service needs attention.
Olga A.,/user_details?userid=jXpKZoFcLrxPrKMEkQT8Pw,"Brooklyn, NY",11/6/2021,1,Ok but we waited way to long for our food . It was ok but definitely do not plan on going back
AprilEd H.,/user_details?userid=Xnd7maqd6JpQcknADAMOOQ,"San Diego, CA",11/1/2020,5,No comment
Kim Pak C.,/user_details?userid=gNortv1MQ2JJhwlos_BX7A,"Tampa, FL",4/20/2021,4,No comment
Jeanne T.,/user_details?userid=kn9lapEyyq_GIBvcZwpN1A,"Brooklyn, NY",4/27/2019,4,No comment
Lauren H.,/user_details?userid=chJTVhfj-t0cnI72TfLpmA,"Portland, OR",6/13/2022,1,"Drove all the way to Brooklyn to try this spot. Says open to midnight, but when we arrived at 10:30 we were turned away & told that the kitchen was closed. Super disappointing!"
Elina A.,/user_details?userid=TA43rZysxZyNbLUeaoXm3A,"Brooklyn, NY",7/4/2021,5,The Food is Beyond Amazing!!! Its worth all the Hype!! Small place so reservations is a must! I can't recommend anything specific because we ordered Everything and I dunno what I loved more .... omg and the Salt & Charcoal drink is the unicorn of all cocktails with the black salt soooooo Delicious
Robes D.,/user_details?userid=_VWuOT5FY0de115KyRoWMg,"Queens, NY",8/7/2020,5,No comment
