Jennifer G.,/user_details?userid=U60_AeUUzNwuAkK9qRnfJQ,"Manchester, MD",4/4/2023,5.0,No comment,https://www.yelp.com/biz/someday-bar-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew 
Samantha W.,/user_details?userid=_47RdGXIraI4ozfRwReMyA,"Pittsburgh, PA",8/4/2016,5.0,This is the BEST burger in NYC (way better than Shake shack) and the special sauce is amazing! They also always have speedy service and the best customer service - their manager even delivered me a chocolate milkshake personally after it was forgotten. I LOVE BLACK BURGER!,https://www.yelp.com/biz/black-burger-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Jon H.,/user_details?userid=0lV9pFc93eG4z8Jk9m-E8A,"Boston, MA",12/1/2017,5.0,Amazing burgers and amazing curly fries. The service was amazing! The shakes are a delicious and the food is great for the price point. I would recommend for anyone to come here!,https://www.yelp.com/biz/black-burger-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Cole M.,/user_details?userid=cNnVEH3ncKqiDceXymmxnw,"New York, NY",1/5/2017,4.0,No comment,https://www.yelp.com/biz/black-burger-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Mr. T.,/user_details?userid=I5Ue8IaQdzH8VLWbx8a83Q,"New York, NY",2/6/2013,2.0,No comment,https://www.yelp.com/biz/black-burger-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Jose D.,/user_details?userid=-bBJPSfl5Yh7B6-pwK8Bag,"Brooklyn, NY",7/8/2012,1.0,No comment,https://www.yelp.com/biz/black-burger-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Samantha Y.,/user_details?userid=OGdMDhg7-HXRhUU9VUPr5A,"Brooklyn, NY",12/2/2016,5.0,"Really great veggie burgers--they actually have really vegetables in them instead of frozen, pulverized soy like most places. Get the Philly burger; it'll melt your face off with ooey-gooey deliciousness.",https://www.yelp.com/biz/black-burger-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Mitch G.,/user_details?userid=8iSGpI5z5BWXKKMBaQleTw,"Manhattan, NY",5/12/2012,1.0,No comment,https://www.yelp.com/biz/black-burger-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Michael I.,/user_details?userid=u5TnUe7f1LxoGAjPeYtvAA,"TriBeCa, Manhattan, NY",5/19/2016,1.0,"When there for lunch today, heard their burger was good. Their attitude was so bad, never going there again. Doesn't matter how good the food is when their attitude is so bad.",https://www.yelp.com/biz/black-burger-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Karl N.,/user_details?userid=f1-NMFHweaai8EOmynkPHw,"Clinton Hill, Brooklyn, NY",5/16/2016,5.0,No comment,https://www.yelp.com/biz/black-burger-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
JM Z.,/user_details?userid=mFhWc8AChQR1XlYZgm1OCw,"Queens, NY",9/10/2015,2.0,"The place was tiny but had a great look so I decided to grab an early dinner. Because I'm a vegetarian--and I didn't see that they have veggie burgers until after I ordered--I got the tomato and spinach grilled cheese. BIG MISTAKE. The spinach is not fresh. It's basically thawed out birdseye frozen crap. It tasted awful and did not go with the sandwich, which improved a lot once I scraped off the clumps of spinach. I'm willing to try the veggie burger and fries and shake, but before I do I had to leave this negative review because why would you do that to a grilled cheese? What a baffling choice.",https://www.yelp.com/biz/black-burger-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Suril S.,/user_details?userid=RJNh_5M3FAsxFAIOtIEEQA,"Sunnyvale, CA",11/23/2017,5.0,Really nice and juicy burgers and the curly fires are great too. They have veggie options which can be combined with any burger.,https://www.yelp.com/biz/black-burger-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Gabe S.,/user_details?userid=ZYcpNNQLwI4fEBPD3qTKbg,"New York, NY",10/28/2015,4.0,Quick easy and delicious. Obviously not the best burger in nyc but for a quick greasy fix it definitely did the job. Got the chipotle burger and a shake. Nom.,https://www.yelp.com/biz/black-burger-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Darien S.,/user_details?userid=pYFfOlHBbDM9cz-lBzFUYw,"New York, NY",6/2/2014,5.0,No comment,https://www.yelp.com/biz/black-burger-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Jimmy C.,/user_details?userid=KWQ6fW4nrn7CjnuUQ6_mZg,"Brooklyn, NY",11/16/2016,5.0,Great tasty burger for cheap! I got the extra egg addon for 1.50. Place is small but the burgers are quite juicy. Definitely give it a try.,https://www.yelp.com/biz/black-burger-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
K S.,/user_details?userid=mjJcA94YZ9PooFdpjyr_Gg,"White Plains, NY",4/28/2014,5.0,No comment,https://www.yelp.com/biz/black-burger-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Sunay T.,/user_details?userid=yxYkIYMIcCIWWBeZfjExSA,"Park Slope, Brooklyn, NY",3/30/2015,5.0,"Great for a quick burger bite. Try the fries, that are awesome. This place is much better that the over hyped In 'N Out burger on the west coast.",https://www.yelp.com/biz/black-burger-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Karin R.,/user_details?userid=VsCXQw2fcqRpMU5TWsAvmA,"Brooklyn, NY",9/26/2013,2.0,No comment,https://www.yelp.com/biz/black-burger-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Christian D.,/user_details?userid=eiCoWldZcZlvzRQ60O3Ghg,"Stuyvesant Town, Manhattan, NY",8/7/2015,5.0,I love this place! Amazing burgers and even better curly fries! It's super quick and easy to get on a lunch break.,https://www.yelp.com/biz/black-burger-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Sky H.,/user_details?userid=GWtmFcMBc2bzPqee9v2EmA,"Totowa, NJ",6/19/2012,3.0,No comment,https://www.yelp.com/biz/black-burger-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
amina m.,/user_details?userid=PRX8llEKsvbQqdktyHEi_w,"Brooklyn, NY",6/25/2018,5.0,"This place is great. The burgers were juicy, the chicken patty was juicy, the curly fries were good and the service was great. My friends and I drove from Brooklyn to Manhattan (deep in Brooklyn) just to get it, on 2 separate occasions. It's a great late night spot.",https://www.yelp.com/biz/black-burger-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Brian E.,/user_details?userid=H1ZJ39jN4OqUCtaal_t8JQ,"Saint Louis, MO",3/8/2016,4.0,"I've had a lot of veggie burgers before...this one was good. Definitely not the greatest, but definitely good. Whatever it lacked they made up for in the curly fries. Delish!",https://www.yelp.com/biz/black-burger-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Manuel P.,/user_details?userid=94Geh3PayDR_upHLtB9XCA,"Manhattan, NY",9/1/2016,4.0,"If u are in tribeca, u really must try the black burger. The service is great and the burger pretty good, although its not my favorite.",https://www.yelp.com/biz/black-burger-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Gab R.,/user_details?userid=K7ElAybJI6-zLhzzo4ubUw,"Manhattan, NY",12/2/2015,5.0,Very delicious and good prices!! Enjoyed the burger (the bacon black) and the chocolate milkshake was literally the best thing in my entire life! I would come back a million jillion times. The fries are on point too!,https://www.yelp.com/biz/black-burger-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Victor J.,/user_details?userid=KH7Ch8M6rH37H0R5a1KATA,"SoMa, San Francisco, CA",1/23/2018,1.0,"Asked for a bacon cheeseburger medium well, no tomatoes or pickles. It came out BARELY medium, was very red on the inside. Also NO BACON! Customer service was okay but that's to be expected on canal st. All in all I would recommend against this place. It could be good if the people who worked there payed attention to what they're doing.",https://www.yelp.com/biz/black-burger-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Jeremy R.,/user_details?userid=CDMcKTUX4a6gSD3gOE9OVA,"Mount Eden, Bronx, NY",11/6/2015,5.0,Amazing burgers very people friendly here and yummy fries can't go wrong here :) also u guys should try the blue cheese & bacon burger shesshhhhhh yummy,https://www.yelp.com/biz/black-burger-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Ryan B.,/user_details?userid=pl64A0IUWIpKBj3YlFXMWA,"Brooklyn, NY",11/15/2014,2.0,"Not a bad burger, and not a terrible price either, but I don't think i've ever killed as many flies during one meal as I had while here. Granted, I think this is mostly a take-out spot, but it's still important to mention considering many of you may never step foot in here as customers. The curly fries, however, do seem to make it all worth while.",https://www.yelp.com/biz/black-burger-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Max N.,/user_details?userid=laXVRwlGmvOECYjkgi_0Qg,"Brooklyn, NY",9/18/2015,2.0,"Came here at 4:10 am and this was closed, their yelp stated that it wasn't going to close till 5. The burgers and fries are good, but pretty disappointed that I was mislead driving to the city....",https://www.yelp.com/biz/black-burger-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Ryan H.,/user_details?userid=asqt5PnD6g4qvjKNQVekNw,"Brooklyn, NY",1/11/2016,5.0,Black burger is unbelievable. I'm new to the city and always trying to find good spots. This is top 5 my favorite. How about getting a free milk shake with your combo. You can not beat that. & I love milk shakes. They are outstanding. I will come here again for sure.,https://www.yelp.com/biz/black-burger-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Jon F.,/user_details?userid=5hEjELnAy8SHdba1kGnyHg,"Brooklyn, NY",11/24/2017,5.0,Great late night spot with quality burger combos and curly fries. Veggie burgers too.,https://www.yelp.com/biz/black-burger-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Johnson P.,/user_details?userid=jsVm1bsyxQ-O9rMBhTgrIA,"New York, NY",10/23/2014,4.0,No comment,https://www.yelp.com/biz/black-burger-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Amira A.,/user_details?userid=K7B3tFqLFbG8DSK7yLjCpQ,"New York, NY",12/28/2012,4.0,Love love love their burgers & the house sauce. The seasoned curly fries are good. I want to try the shakes one day. I'm addicted to milkshakes. Riff raff can filter in from the school close by. Also I THINK I saw management when I was there a week or two ago. He was hot...,https://www.yelp.com/biz/black-burger-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Rose T.,/user_details?userid=tbj5PUafA1LLUhNe4rtciQ,"Staten Island, NY",2/16/2018,3.0,"They always add something to my burger that wasn't asked for whether its ketchup, lettuce, raw onions. The burger's ok. The onion rings are really good, and the Shakes are marvelous.  Its pricey since the move to Canal Street, burger/fries/shake is gonna cost you over $15.",https://www.yelp.com/biz/black-burger-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Megan C.,/user_details?userid=9byL8SRoWOVyXeoxB1ou7w,"Seattle, WA",8/1/2012,4.0,No comment,https://www.yelp.com/biz/black-burger-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Eric S.,/user_details?userid=2nCwPB9oypW-Txz-2vtJZw,"Lancaster, PA",8/10/2012,3.0,No comment,https://www.yelp.com/biz/black-burger-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Alena W.,/user_details?userid=1y0f8S7wAAjwvbYP55A-vA,"RIDGEWOOD, NY",8/19/2014,5.0,"This place is a definite must when you're grabbing a quick bite in the neighborhood! The two guys Jerry and Paul give such excellent service! They recommended me the ""double black burger - medium well"" and it was by far the best quality burger I've had in years! I would definitely be returning here! It was so good!!! Do not hesitate to try it out!!!!",https://www.yelp.com/biz/black-burger-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
John K.,/user_details?userid=3na1OAZAe44z06SVPY_gPA,"Manhattan, NY",9/14/2012,3.0,No comment,https://www.yelp.com/biz/black-burger-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Sneferu B.,/user_details?userid=EFxLBT6qZmvZrmS1Eh9GPw,"Bronx, NY",1/22/2016,4.0,Good vegan burgers. Plus I got a free milkshake with this yulp review ; ) great customer service wi the a smile. I just hope they are being paid well. Cause customers sometimes give them hell.,https://www.yelp.com/biz/black-burger-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Chris C.,/user_details?userid=t-iqccllbkyFspjjxMgMiA,"Los Angeles, CA",10/5/2017,5.0,"Best burger place near soho. Great prices, burger always taste amazing and they have curly fries! Employees are very nice and always make sure our orders are correct.  Their shakes are amazing as well!",https://www.yelp.com/biz/black-burger-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Michael C.,/user_details?userid=EBcb19owi5Udb8g9xCAeIQ,"Cranford, NJ",4/8/2016,4.0,No comment,https://www.yelp.com/biz/black-burger-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Rex R.,/user_details?userid=9jxiDHNEYKa5mjmzGb6L3g,"Brooklyn, Brooklyn, NY",1/11/2018,5.0,"Great food, have came here a few times and really like the burgers. I go a lot for lunch and after school with friends. Never had a problem just really good food.definitely recommend this place. Very good prices.  I would definitely come here again.",https://www.yelp.com/biz/black-burger-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Renesha W.,/user_details?userid=eLufO8YyEcPuTcs1BCKBqg,"Jacksonville, NC",9/17/2015,5.0,"Had the strawberry  shake,  and a black burger. it was awesome. The staff was very friendly. No wait, great experience.",https://www.yelp.com/biz/black-burger-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Dylan M.,/user_details?userid=pgZHN4YI01GW_DlA_m9Leg,"Los Angeles, CA",11/23/2014,5.0,"This is probably the best burger I've had for the price, and it's close to work. You can get a double cheeseburger with fries and a drink for a little over $10. Otherwise, the burger alone is $4-something for a single or $5-something for a double. I only really get the Black burger or the Double Black (just their name for a burger), and their curly fries are great.",https://www.yelp.com/biz/black-burger-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Peter S.,/user_details?userid=uL0RBo4EZOg3Bu23_5qUDA,"Manhattan, NY",3/17/2016,5.0,"I had the Philly  burger with cheese grilled onions mushrooms and peppers, it was excellent! So delicious and juicy. I also had a chocolate shake. Wonderful! It's right near where I work in SoHo so I will be here again soon.",https://www.yelp.com/biz/black-burger-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Jess S.,/user_details?userid=D0OvcuuxKabJraXqk1ySOA,"Boston, MA",9/4/2017,5.0,"The motzarella sticks were delicious. There were many different burger options. I got the classic  black burger, and it was cooked perfectly.",https://www.yelp.com/biz/black-burger-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Sintiea S.,/user_details?userid=YVFa0G4oxNEbYX4U8_nZ8g,"New York, NY",2/21/2015,4.0,Ran into this place to escape the snow and grab a quick bite. I tried the bacon cheeseburger. The bacon was perfection. The beef patty was good but a bit dry. 4 stars for having shredded lettuce.,https://www.yelp.com/biz/black-burger-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Su A.,/user_details?userid=Zd8obfhbaGin0jhVdDPctw,"Philadelphia, PA",8/30/2017,3.0,"My family and I were looking to grab something quick to eat and happened to park near this place. The wait was pretty long for our food, around 35 minutes for 3 burgers, and the cashier got my order wrong. That being said, my family really enjoyed the food and want to go back. The amount of food was really filling as well.",https://www.yelp.com/biz/black-burger-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Sarah W.,/user_details?userid=Q8SWp7RA8_mgPAK879foQA,"Plainsboro Township, NJ",8/25/2017,5.0,Good vibes good burger downtown! I haven't tried the snake yet but I'll get to it next time I'm here.,https://www.yelp.com/biz/black-burger-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Max C.,/user_details?userid=7uT4-A0Rwg6elZByjsgxpw,"New York, NY",8/19/2017,5.0,Burgers are definitely fresh and customer service was great. I called in advance and they had it ready for me so I could beat the lines,https://www.yelp.com/biz/black-burger-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Luke S.,/user_details?userid=lTG_UeOCLxLaWR6cXtEH1Q,"Douglaston, NY",8/19/2015,5.0,"Great food! Enjoyed it. Get the chipotle burger, great!bfirst time and I'd def go again, good place",https://www.yelp.com/biz/black-burger-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Nasean G.,/user_details?userid=sKFL03oM6vHr0xw_-xf7sw,"Manhattan, NY",11/15/2015,4.0,"From out of town, and I must say, black burger was quick and on point. Stopped there when first leaving my hotel for a quick bite.. But had to stop again before returning. I highly recommend this place if you are in SoHo!!!",https://www.yelp.com/biz/black-burger-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Daniel L.,/user_details?userid=8IfydpHMxnARbo7B4WcTtA,"New York, NY",11/9/2015,5.0,Best burger spot on canal st with the best prices! They cook the burger just right too!,https://www.yelp.com/biz/black-burger-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Nogah J.,/user_details?userid=9gOmsaK7u42666zTcuvHvg,"New York, NY",11/9/2015,5.0,So good! Their burgers are so fresh and the fries are the best! Must go to if you're on canal st!,https://www.yelp.com/biz/black-burger-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Mimmi M.,/user_details?userid=QX0NFcIf88K_jFBwXwvC9g,"Philadelphia, PA",5/1/2015,4.0,"Very delicious fresch Burgers! Definitely recommend if you are around. Small place, doesn't have many seats, more like a take out place!",https://www.yelp.com/biz/black-burger-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Zainab J.,/user_details?userid=OvYyj58ctdL5SsGzl3RCYA,"Manhattan, New York, NY",10/25/2017,5.0,Best burger ive had. Every single time im in the city i gotta eat here. Hope to try everything on the menu.,https://www.yelp.com/biz/black-burger-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Zeke O.,/user_details?userid=oa_EIIGXeMLuDtbiEW2K0A,"Irvington, NJ",10/23/2017,1.0,Lunch time. Empty and just sat there unattended to. Ended up walking out...something I haven't had to do before.,https://www.yelp.com/biz/black-burger-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Heily G.,/user_details?userid=SP-91ugCNhIVoSddqyuDHQ,"Manhattan, New York, NY",10/19/2017,5.0,This place is great best burgers!!!! I go here all the time highly recommended. Best place to go after a couple drinks or on a lunch break.,https://www.yelp.com/biz/black-burger-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Penny N.,/user_details?userid=lHT1VsNogPzUFwTxPpW7dQ,"Manhattan, New York, NY",10/16/2017,4.0,Black burger is the greatest. Quality fries and juicy burgers. The milkshakes are fantastic as well. A little on the pricey side I don't mind it's worth it. Love black burger!,https://www.yelp.com/biz/black-burger-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Stephanie B.,/user_details?userid=IcX7L6ATIKqkcU2X8XBEBQ,"Boston, MA",12/5/2012,3.0,No comment,https://www.yelp.com/biz/black-burger-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Gerion B.,/user_details?userid=qtspbYajVgDSIpinNuzH5w,"Jersey City, NJ",9/28/2015,4.0,Fast service! Amazing food! Amazing burger and great curly fries. Good for on the go! Great spot to eat on your break if you work in the area. Check them out!,https://www.yelp.com/biz/black-burger-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Clinton G.,/user_details?userid=bX7bUds8OV2zoqw76-HXtw,"Duluth, GA",9/23/2017,1.0,"It is the worst burger I wish I never had. The curly fries who as hard a shoe strings. I love a good burger anf I would pay for it , but I should be paid to eat this. Waste of money a hunger buster will never spend Bother some. This is just my opinion.",https://www.yelp.com/biz/black-burger-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Michael G.,/user_details?userid=sai_Mp6E34P6k5ipHcjD0Q,"TX, TX",9/19/2015,2.0,"The burger itself was awful, but the place itself was fine --- just order something else that's not a burger. The bread, vegetables, options, and meat are all not well thought through at all - much better burger choices anywhere else.",https://www.yelp.com/biz/black-burger-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Sidy B.,/user_details?userid=ziCfu2Rvq99LTAnfXRgsfQ,"New York, NY",9/8/2015,5.0,I'be been a customer for 2 years and the consistency never fails. The burger and fries are always fresh and hot and of course delicious.,https://www.yelp.com/biz/black-burger-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
David V.,/user_details?userid=C1OWDERv-R8O3byC5N2liA,"Westbury, NY",8/4/2017,4.0,"I went to the other one located on 362 Broadway. Well done. Friendly courteous staff they know their way around a burger even the bacon medium rare ones. ( they give us newbies a chance to decide what we want on our burgers ie:lettuce tomatoes onions, mayo (the standards). One note please bring back the calamari fries. At least once So at least us newcomers to your company can experience the crunchy ""squiddy"" goodness  of them at least once.",https://www.yelp.com/biz/black-burger-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
