Leslie S.,/user_details?userid=oZ4JQMwXsljri_7FEFm12w,"Miami Springs, FL",3/22/2023,5.0,No comment,https://www.yelp.com/biz/butler-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Shu Jin S.,/user_details?userid=UFcsAMlBDCOXz2iGvU7j9A,"Brooklyn, NY",5/3/2021,3.0,"We arrived on a beautiful Saturday afternoon and there was quite a long line (but it moved quickly), only to be told that there are high tops on the other side that are first come / first serve -- you just have to send one person to the bar to order drinks (aka no table service). While my friends said the bar ordering situation was rather chaotic, we did enjoy sitting outside and sipping on some aperol spritz and wine. Might need to return to sample some of their food.",https://www.yelp.com/biz/city-vineyard-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Wenny Z.,/user_details?userid=KKMW7ugsNnNvtYBddu5xnQ,"Manhattan, New York, NY",7/2/2022,1.0,"AVOID THIS PLACE AT ALL COST UNLESS YOU WANNA BE SCAMMED. I've lived in NYC for years and this is literally my worst dining experience in the city. Our party had to ask to get our bill THREE times from two different people, and after waiting for 30 minutes just to get the bill, our bill was OVERCHARGED by $12. The item we ordered on the menu was $21 and they charged us $24. Our waiter Brian changed the amount after we asked to check the price. But this is not over... next day when I checked my card transaction at the restaurant I found out I was overcharged by $24. This is simply fraud. I emailed the General Manager Ty Smith of the restaurant. It's been 3 days and I haven't gotten any responses. Now I have to contact the bank to fix it. So for the sake of your sanity, please avoid this place.",https://www.yelp.com/biz/city-vineyard-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Ruth R.,/user_details?userid=ywHOa1Lt2tnPq4b6bVKzsA,"Colorado Springs, CO",6/3/2021,3.0,"My husband and I went for brunch on a Sunday, it was busy but we were seated quickly after waiting in line and checking in. We did the bottomless mimosas and it was worth the price. The food was ok, I didn't even photograph it. Our server was great but I feel like he was the only one waiting on all the tables, poor guy was running back and forth. Overall, we enjoyed our time there, the views from our table was unbeatable",https://www.yelp.com/biz/city-vineyard-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Kathy X.,/user_details?userid=RJH925_Ci598EuRx9JoGwA,"Manhattan, NY",11/4/2018,4.0,No comment,https://www.yelp.com/biz/city-vineyard-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Alexa A.,/user_details?userid=QeGXaVQFC60gWV8Y5NxJew,"Manhattan, New York, NY",8/2/2021,4.0,No comment,https://www.yelp.com/biz/city-vineyard-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Robin T.,/user_details?userid=_FFwWvMzCJVmRHXvkBmQ7w,"New York, NY",9/20/2021,4.0,"Cam here on a Tuesday afternoon around 1pm hoping to get a table for 2 and it was relatively empty, with only 1 person eating inside, and 2 small groups outside. We sat outside and the views of the pier were lovely, I am glad that it is covered just in case there's inclement weather. I forgot our waiter's name, but he was very friendly and helpful, making jokes and even bringing out a small dessert after I told him that it was my bf's birthday. My one gripe with city vineyard is how limited their Lunch menu is. It only has a small fraction of what you see for dinner and the only entrees are a burger, a chicken sandwich, and 1 other item. We both opted for the fried chicken sandwich and it was very delicious. One of the crispiest chicken sandwiches I've had in a while. The fries were done to perfection as well. I didn't love my cocktail (forgot the name), so maybe next time I will just stick to wine. Overall, enjoyable lunch , I just wish they would expand their lunch menu. It's a very pricey meal, so more options would've made me feel better about what I paid in the end.",https://www.yelp.com/biz/city-vineyard-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Dona F.,/user_details?userid=rMgKJHpA0kyU8fUk-Ef0NQ,"Staten Island, NY",1/5/2019,5.0,No comment,https://www.yelp.com/biz/city-vineyard-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
OJ L.,/user_details?userid=ImMDSShc4mjEgPlAJ8KIbg,"New York, NY",10/16/2020,4.0,No comment,https://www.yelp.com/biz/city-vineyard-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Dylan K.,/user_details?userid=FfeJQQsTYaeGyG2ibH7mOw,"UT, UT",7/16/2022,2.0,"This place had decent food with good drinks and atmosphere. However, they were severely understaffed and very slow. We ordered two pizzas which never came and we're still charged for them.",https://www.yelp.com/biz/city-vineyard-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Elizabeth D.,/user_details?userid=CbeWohN5RzAXA2qiy050yA,"Manhattan, New York, NY",7/16/2021,5.0,"This is one of my favorite places in the city! I came with friends from Vermont. We had the gazpacho soup and the Charcuterie with cheese. It's so hot today, Brian the server, recommended the frozen mojito. It was amazing! We love this place.",https://www.yelp.com/biz/city-vineyard-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Shaji K.,/user_details?userid=uDBnapEGywTQ0ovaCu7Orw,"Queens, NY",9/17/2018,3.0,No comment,https://www.yelp.com/biz/city-vineyard-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Eric T.,/user_details?userid=-9OIms4jE1bdD1fz7AzAFA,"New York, NY",3/11/2020,4.0,No comment,https://www.yelp.com/biz/city-vineyard-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
D J.,/user_details?userid=5Z_aJNu7XmOkgPC8_tU0Qw,"Queens, NY",2/9/2020,3.0,No comment,https://www.yelp.com/biz/city-vineyard-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Irene E.,/user_details?userid=Lkkxa5USfROn3mFEXOnQ3w,"Great Neck, NY",8/22/2018,4.0,No comment,https://www.yelp.com/biz/city-vineyard-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Molly W.,/user_details?userid=iV6hndBuq4uw3gNNz1MUcw,"New York, NY",7/2/2022,1.0,"This venue does not deserve its location.  We got the worst margaritas I've ever tasted - no tequila, just simple syrup with some vague spice.  In fact, when we asked for an extra shot of the tequila that was in the drink's description, they didn't have it behind the bar.  The kale salad was a scant layer of wilted greens.  The flatbread with burrata and prociutto tasted like it came from Trader Joes.  Somebody new needs to take over this gorgeous space!",https://www.yelp.com/biz/city-vineyard-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Patricia B.,/user_details?userid=E8gI3kPo8ZP1UQMrTKTv0g,"Manhattan, New York, NY",9/17/2020,5.0,No comment,https://www.yelp.com/biz/city-vineyard-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Krista J.,/user_details?userid=wjClsIuhEjZN2OlkoFPKnQ,"Marco Island, FL",7/9/2018,5.0,No comment,https://www.yelp.com/biz/city-vineyard-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Jo J.,/user_details?userid=Lbc-2Bt7EmMfvISalf5iQw,"Manhattan, New York, NY",6/27/2021,1.0,No comment,https://www.yelp.com/biz/city-vineyard-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Caitlynn B.,/user_details?userid=T-9Wv9uIXPeGUUWnHdJuQQ,"Linden, NJ",1/18/2021,5.0,"City Vineyard was absolutely wonderful! The individual igloos for dining were heated and the views of the Hudson on the rooftop were beautiful! COVID-19 procedures were thorough. Our service was quick and easy and the food was delish. When I say that our server knew what she was doing... she KNEW. We were there for a bottomless brunch and she kept the mimosas coming! None of us really fancied the rosé sangria, but our server said it was a hit or miss with customers. Everything was well worth the price and I had a great time. Definitely recommending and coming back.",https://www.yelp.com/biz/city-vineyard-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Matthew K.,/user_details?userid=Rll3oYwQo2kKxTwVz-BF5Q,"Jersey City, NJ",4/5/2022,3.0,"Great views, good wine, ok chicken sandwich, fries and bun were cold.",https://www.yelp.com/biz/city-vineyard-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Ilan S.,/user_details?userid=3dwpr4kJnqdh6ZijXKuPog,"Midtown West, Manhattan, NY",6/11/2022,1.0,Service leaves much to be desired and not enough bathrooms. Expect to wait at least 40 minutes for bathroom.,https://www.yelp.com/biz/city-vineyard-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Delaney L.,/user_details?userid=n2z18kgbWmuL8agkWZetIw,"New York, NY",5/2/2021,4.0,"The location and vibes of this place are great but I honestly wasn't in love with any of the wines. I tried the wine flight (which I always respect a wine flight on a menu) but didn't overly like any of the choices I received. With that being said, dogs are allowed and it's right on the water with beautiful views so I can't complain.",https://www.yelp.com/biz/city-vineyard-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Cristina G.,/user_details?userid=Fp5ORVnXCYAvIhmydRYekw,"New York, NY",6/15/2018,3.0,No comment,https://www.yelp.com/biz/city-vineyard-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Brooke H.,/user_details?userid=R_Ldtjos-GmK83pYyGSOCQ,"Marina del Rey, CA",11/23/2020,5.0,"This place was amazing. From the view, to the staff, to the food and wine, I am beyond impressed. It's such a wonderful ambiance. Chris is the best and I will be coming back non stop. All I can say is thank you for such an incredible experience and amazing staff. If you're looking for a unique and beautiful experience in the city this is your spot!",https://www.yelp.com/biz/city-vineyard-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Cici Q.,/user_details?userid=1wIHHVwkG3pRuqBCDNOLfQ,"New York, NY",10/14/2020,3.0,No comment,https://www.yelp.com/biz/city-vineyard-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Michael S.,/user_details?userid=-L73iClv-8Y4UrLe75hh5w,"Ossining, NY",9/21/2019,2.0,No comment,https://www.yelp.com/biz/city-vineyard-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Jackie S.,/user_details?userid=LYOvyedhKD3eqs4dJrp6yQ,"Oceanside, NY",4/12/2018,4.0,No comment,https://www.yelp.com/biz/city-vineyard-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Christine S.,/user_details?userid=XLRkeCLtIUnSpmwtBuuvTg,"Honolulu, HI",9/26/2019,5.0,No comment,https://www.yelp.com/biz/city-vineyard-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Sarah S.,/user_details?userid=I3L5uf_ImQHytfQIUgBr1w,"Laguna Hills, CA",12/21/2020,1.0,No comment,https://www.yelp.com/biz/city-vineyard-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Grace K.,/user_details?userid=CoOjwfnkCGyNrT_LGPI-Gg,"Scottsdale, AZ",9/29/2020,5.0,"Sooooo happy we got to try this spot! They take COVID very seriously and didn't feel uncomfortable for a second. The food was so amazing, in particular, the lobster rolls (impeccable) and the oysters. We did bottomless brunch and although they were out of mimosas the day we were there, it was a blessing in disguise because the (bottomless) sangria is so refreshing and not bitter like typical champagne. Also, somehow our bill wasn't outrageous. Definitely the perfect place to spend a Sunday!",https://www.yelp.com/biz/city-vineyard-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Kitkat O.,/user_details?userid=bwMC8pEtosz3XipqQbVMiA,"Quincy, MA",8/3/2021,4.0,"We came here for a birthday dinner and it was ok. I loved the view and the ambiance but for me, there wasn't enough items on the menu for pescatarians or vegetarians. I ordered the kale Caesar salad with shrimp and for 30 I thought it would be better than it was. My friends had the honey pizza and the ratatouille. The pizza was a hit and the ratatouille was just ok. If I came back, I would probably come for the wine flights and the view.",https://www.yelp.com/biz/city-vineyard-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Rebecca K.,/user_details?userid=KvpyZATfK14XIoe-4KhXfw,"Hoboken, NJ",8/2/2021,3.0,No comment,https://www.yelp.com/biz/city-vineyard-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Marinella P.,/user_details?userid=j0yeLca5FDofeMHED11ycw,"Manhattan, NY",10/5/2019,5.0,No comment,https://www.yelp.com/biz/city-vineyard-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Maureen M.,/user_details?userid=6OSqLpxiG9ANlD2SvdvvPg,"Manhattan, NY",11/29/2020,5.0,"Went to City Vineyard for the first time today and it was fabulous!  Location is perfect with views of New York and the Hudson.  What they have done during Covid with 'bubbles' for guests to sit in is extremely clever.  City Vineyard is 'up' on all the protocols so you feel very safe.  Host and wait staff were all wonderful, especially our waiter, Chris, who couldn't have been better!  Very professional and great personality.  All in all a terrific experience!",https://www.yelp.com/biz/city-vineyard-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Ashley B.,/user_details?userid=uTxU2bXAa8TWtCYn_3z76w,"Hempstead, NY",10/26/2020,4.0,No comment,https://www.yelp.com/biz/city-vineyard-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Matt R.,/user_details?userid=Ny2wmkCW9ZlL1RqYFutekQ,"Glen Rock, NJ",9/13/2021,5.0,We were here to have soMe drinks for ours friends birthday - incredible service on a slow Monday. Highly recommend.,https://www.yelp.com/biz/city-vineyard-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Nicholas C.,/user_details?userid=X4Cfxum1Jo0M3aENcqkt0Q,"Brooklyn, NY",8/27/2020,5.0,"I had the opportunity to return back to City Vineyard with my girlfriend on a Saturday afternoon. We had been biking down the West Side Highway and wanted to stop at a spot for lunch where we could enjoy some river views. I had been to city vineyard once before and recommended we check it out to see if it wouldn't be too crowded. When we arrived we saw a small line formed for temperature checks, however they were still seating people pretty quickly. Once we got to the hostess we were shown to a table in the back with a river view. The majority of the tables were filled and it looked like we had come during a rush. Regardless we were given menus and water and allowed time to look over the menu. I ordered the city vineyard burger ($16) while my girlfriend got the crispy chicken sandwich (15). Both were HEARTY to say the least. Really well made but make sure you have lots of napkins on hand cause these sandwiches get messy. Overall this was a great dining experience, food was on point, and the restaurant took the necessary precautions to make patrons feel safe during the times of COVID.",https://www.yelp.com/biz/city-vineyard-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Otto N.,/user_details?userid=PkRfEgPKmtsaszOOYj2Fug,"San Francisco, CA",7/4/2018,4.0,No comment,https://www.yelp.com/biz/city-vineyard-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Judy C.,/user_details?userid=VJIq-BNpLCcHNzRZ-OUPdQ,"San Francisco, CA",10/30/2019,4.0,"Nice margarita flatbread, nice beer. Perfect location, especially the outdoor seating. Worth a visit. Would I keep returning though? Probably not. The food menu is not that exciting and doesn't have enough options.",https://www.yelp.com/biz/city-vineyard-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Kaley R.,/user_details?userid=PrioZ6UL7liEWQRmNtgq6w,"Manhattan, NY",9/28/2019,3.0,No comment,https://www.yelp.com/biz/city-vineyard-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Milo C.,/user_details?userid=9fRs1gEVY8dHWnpRkdLe4Q,"Manhattan, NY",9/15/2020,5.0,"Really loved coming to City Vineyard! They have a great waiting system, and take COVID precautions seriously by doing a screening survey and taking down your information for tracing. We were seated within 10 minutes from the time that we got there, so they have the process down. We had the Strawberry Fields cocktail carafe, which was extremely refreshing on a Summer day. Although I liked that drinks were served in biodegradable cups, I would have liked to see glassware. Cocktails were very good, despite it being a winery. We ordered the vineyard elote, which was seasoned and charred very nicely, and shared both the city vineyard burger and the crispy chicken sandwich. Both were very good, and came with a big portion of fries. Overall, everything was incredibly fresh, and the service was top notch. The outdoor atmosphere was very nice, and was really relaxing to sit by the water by sunset. Great date spot!",https://www.yelp.com/biz/city-vineyard-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Brooke K.,/user_details?userid=7WGDGnd9bj2xgi3f7mgSpA,"Jupiter, FL",11/6/2019,5.0,No comment,https://www.yelp.com/biz/city-vineyard-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Josephine L.,/user_details?userid=s16-BUo-orUsELvMu5ocKg,"Manhattan, NY",7/29/2019,5.0,No comment,https://www.yelp.com/biz/city-vineyard-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Gus R.,/user_details?userid=tyc15XPFYjlW_gq25Tlztg,"Mamaroneck, NY",9/13/2020,5.0,"Decided to check this place out. Saw they had a great view of the Hudson and downtown. So came to try it out. First they take your temperature, ask you if you've had symptoms or have been In contact with anyone with COVID -19. And they take down everyone in your parties name and phone number for contact tracing purpose. They have QR code's for the menu. When I decided on food I got the chicken sandwich which was awesome. Highly recommend and their Belgian fries were season really well. Great beers. Nice spot to try if you're around the area. Only downside is that you have to find street parking because this is on a pier.",https://www.yelp.com/biz/city-vineyard-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Pamela R.,/user_details?userid=rYIRZ9kgVq8HsDxtc3HYbQ,"New York, NY",12/8/2020,5.0,No comment,https://www.yelp.com/biz/city-vineyard-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Priscilla S.,/user_details?userid=NsINF-LpNzx4SmrL9KQTuw,"Arlington, VA",8/2/2020,5.0,Great service during COVID times! Felt really safe and service was amazing. Nothing can beat this amazing view!! Matt Pete and Steve were amazing!! 100% recommended!,https://www.yelp.com/biz/city-vineyard-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Juan M.,/user_details?userid=ecJWqhM3uAeRAHxVp71e3g,"Flushing, NY",8/9/2020,5.0,No comment,https://www.yelp.com/biz/city-vineyard-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Konyin A.,/user_details?userid=URrgQD93DohctUfRqjYWAA,"Philadelphia, PA",8/27/2019,4.0,No comment,https://www.yelp.com/biz/city-vineyard-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Jessica B.,/user_details?userid=IULRhgFhlJjg--4DrsvGXw,"New York, NY",7/16/2019,4.0,No comment,https://www.yelp.com/biz/city-vineyard-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Mackenzie M.,/user_details?userid=sVuEA9CYGVl9Z-yaNHasgg,"San Jose, CA",11/13/2021,2.0,"Would love to give this place more stars because of the beautiful view and our wonderful server, but our experience was soured right after sitting down by the manager, Jamell. We were seated at an outdoor dome that we were perfectly content with, when our server asked if we would like to move over to a dome with a heater. Of course we accepted and moved, but within minutes Jamell stormed up to us and demanded we move back, dishing out some serious attitude while we were confused and dumbfounded. We tried to explain that our server told us to move, but she insisted on being rude and unprofessional. Our server had to apologize on her behalf, pretty sad.",https://www.yelp.com/biz/city-vineyard-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Ainesh R.,/user_details?userid=JjeDg0FygmyZ1NSNY24t7g,"Bethel Park, PA",8/2/2020,5.0,"This place is amazing - amazing views, fantastic service! Stephen and Matthew took great care of us. Felt like an oasis with everything going on in the world",https://www.yelp.com/biz/city-vineyard-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Katie R.,/user_details?userid=kvhNcRmPUP8zO-I10u4Ing,"Midtown East, Manhattan, NY",6/19/2020,5.0,"The best place in the city! Crowd is super chill, beautiful view, great staff. Open for outdoor seating especially now very important. Plenty of room. Highly recommend.",https://www.yelp.com/biz/city-vineyard-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
L M.,/user_details?userid=s9ZA8ZQbTgzs1ez7ZCEOzg,"Chicago, IL",6/5/2022,2.0,"Terrible service!!! Gorgeous Saturday afternoon. Walked to the Pier and this place is pretty crowded. Lots of bros and Instagram crowd looking people. But whatever - you find that everywhere and I just wanted a drink on a beautiful summer day. Got a table right away with my dog (kudos for being dog friendly). A server (not my server) also brought a water bowl for dog right away (again kudos). For this - 1 star. Things started to go downhill from there. We ordered a couple of drinks and informed the server that we would probably only do a few drinks and not food. She abruptly told us that downstairs was ""full service"" only (a laughable concept as you'll see), and drinks only were upstairs so she could close our tab and we could move upstairs. This is a stupid rule IMO because this place isn't fine dining. I'm not stealing a table from people that are gonna spend $$$$$ on food. Everyone knows drinks are the money maker so if we have 4-6 drinks total, guarantee we're spending more than lots of people here getting food and maybe non alcoholic drinks or cheap drinks. But regardless, we're pretty laid back people - no problem, I said. We'll get some drinks and an app. Everything went downhill from there. We got our palomas. Even ordered a bottle of sparkling water to make sure we were spending enough to justify our existence there. Ordered tuna tartare. After that, our server literally walked by us maybe 20 times and never checked in on us or asked us if we needed anything. I mean, we didn't even get silverware or plates for the tuna tartare!!! And yes, I did try to make eye contact and raise my hand as she walked by but I wasn't going to tackle her to get some acknowledgement. It was completely absurd. Full service???? You have to eat if you sit on the ground level - but don't expect full service! At least not from our server. I would have ordered more drinks too. The drink and food (that I had to eat with my hands) were actually fine - 1 more star for that. But the service was so absurd, I can't imagine why you'd come here unless you are a desperate bro or desperately need material for your Instagram account.",https://www.yelp.com/biz/city-vineyard-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Nathalie W.,/user_details?userid=Oi6bh_WEN6IA6zfKHc-30A,"Bronx, New York, NY",8/3/2020,5.0,"NYC still alive! Amazing and delicious food, beautiful view, full bar, and hot runner around. Lol. But who made this experience wonderful was Steven our server. He helped us to make great choices and the service was outstanding. If you want to feel the NYC fire, this is the spot. Say hi to Steven.",https://www.yelp.com/biz/city-vineyard-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Vladimir S.,/user_details?userid=sL68lk55G-zm4ypvh0o5cg,"Briarcliff Manor, NY",7/5/2019,3.0,No comment,https://www.yelp.com/biz/city-vineyard-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Sarah G.,/user_details?userid=UetrN9E1VqejLhsBd7vmBQ,"Morris County, NJ",5/21/2019,5.0,No comment,https://www.yelp.com/biz/city-vineyard-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
